pin,slack
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/vcophsel_bclk[4]:EN,6118
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/vcophsel_bclk[4]:Q,3653
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[22]:ALn,14722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[22]:CLK,11146
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[22]:D,15100
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[22]:EN,12403
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[22]:Q,11146
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[22]:SLn,27282
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:ARST_N,
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:EYE_MONITOR_WIDTH_IN[0],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:EYE_MONITOR_WIDTH_IN[1],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:EYE_MONITOR_WIDTH_IN[2],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:EYE_MONITOR_WIDTH_OUT[0],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:EYE_MONITOR_WIDTH_OUT[1],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:EYE_MONITOR_WIDTH_OUT[2],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:FAB_CLK,
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:FIFO_RD_PTR[0],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:FIFO_RD_PTR[1],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:FIFO_RD_PTR[2],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:FIFO_WR_PTR[0],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:FIFO_WR_PTR[1],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:FIFO_WR_PTR[2],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:HS_IO_CLK[0],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:HS_IO_CLK[1],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:HS_IO_CLK_PAUSE,
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:RESET,-3160
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:RX_DQS_90[0],
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:RX_SYNC_RST,
PF_IOD_GENERIC_RX_C1_0/PF_LANECTRL_0/I_LANECTRL:TX_SYNC_RST,
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[89]:ALn,3699
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[89]:CLK,9649
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[89]:D,15105
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[89]:EN,12848
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[89]:Q,9649
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[89]:SLn,27005
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN[0]:ALn,14722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN[0]:CLK,
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN[0]:D,10700
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN[0]:EN,12460
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN[0]:Q,
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_a2[12]:A,13977
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_a2[12]:B,14333
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_a2[12]:Y,13977
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_0_1[24]:A,11036
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_0_1[24]:B,11548
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_0_1[24]:C,13315
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_0_1[24]:D,11648
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/bitalign_curr_state_ns_0_1[24]:Y,11036
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[42]:ALn,14722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[42]:CLK,11043
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[42]:D,15100
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[42]:EN,12403
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[42]:Q,11043
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[42]:SLn,27282
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_msb[27]:ALn,14722
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_msb[27]:CLK,10401
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_msb[27]:D,15100
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_msb[27]:EN,12403
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_msb[27]:Q,10401
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_msb[27]:SLn,27282
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[80]:ALn,3699
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[80]:CLK,10292
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[80]:D,15105
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[80]:EN,12848
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[80]:Q,10292
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[80]:SLn,27005
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/current_state[11]:ALn,7426
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/current_state[11]:CLK,4607
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/current_state[11]:D,6364
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/current_state[11]:Q,4607
DEM_BIT_ALGN_TAPDLY_obuf[3]/U_IOPAD:D,
DEM_BIT_ALGN_TAPDLY_obuf[3]/U_IOPAD:E,
DEM_BIT_ALGN_TAPDLY_obuf[3]/U_IOPAD:PAD,
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/sig_rx_BIT_ALGN_CLR_FLGS_0_sqmuxa_0_a2_0_a4:A,11695
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/sig_rx_BIT_ALGN_CLR_FLGS_0_sqmuxa_0_a2_0_a4:B,11602
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/sig_rx_BIT_ALGN_CLR_FLGS_0_sqmuxa_0_a2_0_a4:C,10722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/sig_rx_BIT_ALGN_CLR_FLGS_0_sqmuxa_0_a2_0_a4:Y,10722
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/rst_cnt[6]:ALn,14722
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/rst_cnt[6]:CLK,12614
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/rst_cnt[6]:D,13895
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/rst_cnt[6]:Q,12614
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_found_lsb_63_2_1_wmux_26:A,10999
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_found_lsb_63_2_1_wmux_26:B,26542
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_found_lsb_63_2_1_wmux_26:C,11784
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_found_lsb_63_2_1_wmux_26:D,11740
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_found_lsb_63_2_1_wmux_26:Y,10999
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_found_msb_63_2_1_wmux_21:C,
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/vcophsel_bclk[6]:ALn,7426
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/vcophsel_bclk[6]:CLK,4568
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/vcophsel_bclk[6]:D,5777
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/vcophsel_bclk[6]:EN,6118
PF_IOD_TX_CCC_C0_0/COREBCLKSCLKALIGN_0/PF_IOD_TX_CCC_C0_TR_0/genblk1.U_PLL_BCLKSCLKALIGN/vcophsel_bclk[6]:Q,4568
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[119]:ALn,3699
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[119]:CLK,11910
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[119]:D,15105
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[119]:EN,12848
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[119]:Q,11910
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_msb[119]:SLn,27005
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/Restart_trng_edge_det:A,14364
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/Restart_trng_edge_det:B,14329
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/Restart_trng_edge_det:Y,14329
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[38]:ALn,14722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[38]:CLK,11821
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[38]:D,15100
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[38]:EN,12403
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[38]:Q,11821
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[38]:SLn,27282
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[13]:ALn,14722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[13]:CLK,9688
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[13]:D,15100
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[13]:EN,12403
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[13]:Q,9688
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_flags_msb[13]:SLn,27282
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_flags_msb[48]:ALn,3699
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_flags_msb[48]:CLK,11077
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_flags_msb[48]:D,15105
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_flags_msb[48]:EN,12848
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_flags_msb[48]:Q,11077
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_flags_msb[48]:SLn,27005
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_late_val_status5_cry_7_FCINST1:CC,13777
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_late_val_status5_cry_7_FCINST1:CO,13777
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_late_val_status5_cry_7_FCINST1:P,
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_late_val_status5_cry_7_FCINST1:Y3,
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_late_val_status5_cry_7_FCINST1:Y3A,
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN_11[7]:A,14364
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN_11[7]:B,11701
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN_11[7]:C,10923
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN_11[7]:D,10700
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/RX_BIT_ALIGN_RGHT_WIN_11[7]:Y,10700
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_found_msb_63_2_1_wmux_33:C,
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un1_internal_rst_en_1_3_i_0:A,28174
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un1_internal_rst_en_1_3_i_0:B,25151
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un1_internal_rst_en_1_3_i_0:C,12873
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un1_internal_rst_en_1_3_i_0:D,12403
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un1_internal_rst_en_1_3_i_0:Y,12403
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_found_msb_63_2_1_wmux_29:A,25707
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_found_msb_63_2_1_wmux_29:B,25096
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_found_msb_63_2_1_wmux_29:C,10339
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_found_msb_63_2_1_wmux_29:D,10295
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/early_found_msb_63_2_1_wmux_29:Y,10295
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[62]:ALn,14722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[62]:CLK,11183
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[62]:D,15100
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[62]:EN,12403
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[62]:Q,11183
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[62]:SLn,27282
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[112]:ALn,14722
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[112]:CLK,11028
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[112]:D,15100
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[112]:EN,12403
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[112]:Q,11028
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/late_flags_lsb[112]:SLn,27282
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/no_early_no_late_val_end1[7]:ALn,14722
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/no_early_no_late_val_end1[7]:CLK,13373
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/no_early_no_late_val_end1[7]:D,47030
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/no_early_no_late_val_end1[7]:EN,11172
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/no_early_no_late_val_end1[7]:Q,13373
CORERXIODBITALIGN_C0_0/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/no_early_no_late_val_end1[7]:SLn,12984
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_lsb[6]:ALn,3699
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_lsb[6]:CLK,11085
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_lsb[6]:D,15105
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_lsb[6]:EN,12879
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_lsb[6]:Q,11085
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/early_flags_lsb[6]:SLn,27005
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/emflag_cnt[7]:ALn,14722
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/emflag_cnt[7]:CLK,10865
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/emflag_cnt[7]:D,10908
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/emflag_cnt[7]:EN,10938
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/emflag_cnt[7]:Q,10865
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_found_lsb_63_2_1_wmux_9:A,10366
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_found_lsb_63_2_1_wmux_9:B,9551
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_found_lsb_63_2_1_wmux_9:C,10263
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_found_lsb_63_2_1_wmux_9:D,29209
PF_IOD_GENERIC_RX_C1_0/COREBCLKSCLKALIGN_0/PF_IOD_GENERIC_RX_C1_TR_0/genblk1.U_ICB_BCLKSCLKALIGN/late_found_lsb_63_2_1_wmux_9:Y,9551
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un2_tapcnt_final_2_cry_0_CC_0:CC[0],
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un2_tapcnt_final_2_cry_0_CC_0:CC[1],
CORERXIODBITALIGN_C0_1/CORERXIODBITALIGN_C0_0/u_CoreRxIODBitAlign/un2_tapcnt_final_2_cry_0_CC_0:CC[2],
